ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Response,Z_Revenue_correct,Age,MntTotal,NumTotalPurchases,AcceptedTotalFirstFiveCmps,AcceptedTotalFirstFiveCmpsMorePilot,TotalYearAfterRegistration,TotalChildren,DaysOfRegistration,NumTotalPurchasesByMonthRegistred,PurchaseEveryNDays
7723,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,False,False,False,False,False,False,3,False,0,41,1360,20,0,0,6,0,59,10.16949152542373,2.9499999999999997
3870,1978,2n Cycle,Together,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,False,False,False,False,False,False,3,False,0,42,917,23,0,0,7,0,506,1.3636363636363635,22.0
4012,1972,PhD,Together,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,False,False,False,False,False,False,3,True,11,48,1214,18,0,1,8,1,688,0.7848837209302325,38.22222222222222
5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,False,False,False,False,False,False,3,False,0,56,1019,15,0,0,7,1,284,1.584507042253521,18.933333333333334
10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,False,False,False,False,False,False,3,False,0,41,69,6,0,0,7,1,472,0.38135593220338987,78.66666666666666
6488,1959,PhD,Married,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,False,False,False,False,False,False,3,False,0,61,83,7,0,0,6,1,85,2.4705882352941173,12.142857142857144
10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,False,False,False,False,False,False,3,False,0,39,55,6,0,0,7,1,270,0.6666666666666666,45.0
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,False,False,False,False,False,False,3,False,0,53,548,17,0,0,6,2,67,7.611940298507463,3.941176470588235
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,False,False,False,False,False,False,3,False,0,32,1387,20,0,0,7,0,245,2.4489795918367347,12.25
7573,1978,PhD,Single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,True,False,False,False,False,False,3,True,11,42,52,5,1,2,7,1,416,0.3605769230769231,83.2
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,False,False,False,False,False,False,3,False,0,68,606,18,0,0,6,0,39,13.846153846153845,2.166666666666667
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,False,False,False,False,False,False,3,False,0,65,183,9,0,0,7,1,429,0.6293706293706294,47.666666666666664
5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,False,False,False,False,False,False,3,False,0,43,1783,16,0,0,8,0,657,0.7305936073059361,41.06249999999999
1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,False,False,False,False,False,False,3,False,0,33,1243,28,0,0,8,0,663,1.2669683257918551,23.67857142857143
20,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,False,False,False,False,False,False,3,False,0,55,122,7,0,0,7,1,302,0.695364238410596,43.142857142857146
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,False,False,False,False,False,False,3,False,0,64,392,14,0,0,7,1,400,1.05,28.57142857142857
10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,False,False,False,False,False,False,3,False,0,41,668,19,0,0,7,1,362,1.574585635359116,19.052631578947366
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,False,False,False,False,False,False,3,False,0,69,1302,19,0,0,7,0,200,2.85,10.526315789473683
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,False,False,False,False,False,False,3,True,11,55,542,17,0,1,7,2,432,1.1805555555555556,25.41176470588235
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,False,False,False,False,False,False,3,False,0,48,69,6,0,0,7,2,443,0.4063205417607223,73.83333333333334
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,False,False,False,False,False,False,3,False,0,63,125,1,0,0,8,1,569,0.05272407732864675,569.0
6825,1953,Graduation,Together,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,False,False,False,False,False,False,3,False,0,67,16,3,0,0,7,2,481,0.1871101871101871,160.33333333333334
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,False,False,False,False,False,False,3,False,0,55,87,6,0,0,7,1,304,0.5921052631578948,50.666666666666664
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,False,False,False,False,False,False,3,False,0,62,1158,17,0,0,6,0,155,3.290322580645161,9.11764705882353
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,False,False,False,False,False,False,3,False,0,65,39,4,0,0,7,2,194,0.6185567010309279,48.5
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,False,False,False,False,False,False,3,False,0,49,1391,20,0,0,7,1,291,2.061855670103093,14.549999999999999
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,False,False,False,False,False,False,3,False,0,46,1230,18,0,0,6,0,86,6.27906976744186,4.777777777777778
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,False,False,False,False,False,False,3,False,0,44,24,4,0,0,6,2,77,1.5584415584415583,19.250000000000004
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,False,False,False,False,False,False,3,False,0,50,16,4,0,0,6,1,50,2.4,12.5
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,False,False,False,False,False,False,3,False,0,48,19,3,0,0,6,1,103,0.8737864077669903,34.33333333333333
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,False,False,False,False,False,False,3,False,0,48,35,4,0,0,7,1,377,0.3183023872679045,94.25
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,False,False,False,False,False,False,3,False,0,34,40,5,0,0,8,1,609,0.24630541871921183,121.8
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,False,False,False,False,False,False,3,False,0,60,41,7,0,0,6,2,135,1.5555555555555556,19.285714285714285
6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,True,False,False,False,False,False,3,True,11,52,615,18,1,2,7,1,544,0.9926470588235294,30.22222222222222
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,True,False,False,False,False,False,3,False,0,42,490,16,1,1,6,1,32,15.0,2.0
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,False,False,False,False,False,False,3,False,0,44,343,13,0,0,8,1,660,0.5909090909090909,50.76923076923077
6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,False,False,False,False,False,False,3,False,0,75,1551,13,0,0,7,0,531,0.7344632768361582,40.84615384615385
10446,1957,PhD,Married,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,False,True,True,True,False,False,3,True,11,63,706,16,3,4,8,0,600,0.8,37.5
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,True,False,False,False,False,False,3,False,0,70,37,5,1,1,7,0,346,0.43352601156069365,69.2
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,False,False,False,False,False,False,3,False,0,42,258,11,0,0,7,2,244,1.3524590163934427,22.18181818181818
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,False,False,False,False,False,False,3,False,0,59,125,7,0,0,7,1,451,0.4656319290465632,64.42857142857143
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,False,True,False,False,False,False,3,False,0,58,303,12,1,1,7,0,526,0.6844106463878327,43.833333333333336
6722,1954,PhD,Married,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,False,False,False,False,False,False,3,False,0,66,732,20,0,0,6,1,2,300.0,0.1
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,False,False,False,False,False,False,3,False,0,55,894,23,0,0,8,1,615,1.1219512195121952,26.739130434782606
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,False,False,False,False,False,False,3,False,0,47,1565,23,0,0,7,0,485,1.4226804123711339,21.086956521739133
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,False,False,False,False,False,False,3,False,0,52,55,7,0,0,7,1,198,1.0606060606060606,28.28571428571429
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,False,False,False,False,False,False,3,False,0,50,557,17,0,0,7,1,199,2.5628140703517586,11.705882352941178
8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,False,False,False,False,False,False,3,False,0,64,33,4,0,0,7,2,461,0.2603036876355748,115.25000000000001
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,False,False,False,False,False,False,3,False,0,69,123,7,0,0,7,2,527,0.3984819734345351,75.28571428571428
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,False,False,False,False,False,False,3,False,0,76,1145,27,0,0,7,0,237,3.4177215189873418,8.777777777777779
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,False,True,False,True,True,False,3,True,11,62,1497,22,3,4,7,0,450,1.4666666666666666,20.454545454545457
4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,False,False,False,False,False,False,3,False,0,44,437,15,0,0,7,2,238,1.8907563025210083,15.866666666666667
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,False,False,False,False,False,False,3,False,0,49,63,5,0,0,6,1,99,1.5151515151515151,19.8
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,False,False,False,False,False,False,3,False,0,63,360,13,0,0,7,1,252,1.5476190476190474,19.384615384615387
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,False,True,False,False,False,False,3,False,0,48,894,13,1,1,7,2,465,0.8387096774193549,35.76923076923077
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,False,False,False,False,False,False,3,False,0,48,1384,20,0,0,7,1,450,1.3333333333333333,22.5
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,False,False,False,False,False,False,3,False,0,39,40,4,0,0,7,0,257,0.4669260700389105,64.25
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,False,False,False,False,False,False,3,True,11,48,38,5,0,1,7,1,436,0.3440366972477064,87.2
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,False,False,False,False,False,False,3,False,0,45,694,15,0,0,6,0,30,15.0,2.0
3732,1955,Master,Married,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,False,False,False,False,False,False,3,False,0,65,791,21,0,0,7,1,511,1.232876712328767,24.333333333333336
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,False,False,False,False,False,False,3,False,0,34,1467,22,0,0,7,0,219,3.0136986301369864,9.954545454545455
11176,1970,PhD,Together,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,False,False,False,False,False,False,3,False,0,50,491,16,0,0,6,1,49,9.795918367346939,3.0625
2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,False,False,False,False,False,False,3,False,0,44,16,3,0,0,6,2,110,0.8181818181818182,36.666666666666664
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,False,False,False,False,False,False,3,False,0,66,502,16,0,0,8,0,583,0.823327615780446,36.4375
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,False,False,False,False,False,False,3,False,0,48,712,20,0,0,6,1,93,6.451612903225806,4.65
7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,False,False,False,False,False,False,3,False,0,42,43,5,0,0,7,1,302,0.49668874172185434,60.4
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,False,False,True,True,False,False,3,True,11,40,1791,17,2,3,7,0,421,1.2114014251781473,24.764705882352942
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,False,False,False,False,False,False,3,False,0,48,44,5,0,0,7,1,326,0.460122699386503,65.2
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,False,False,False,False,True,False,3,True,11,59,540,17,1,2,6,0,15,34.0,0.8823529411764706
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,False,False,False,False,False,False,3,False,0,57,120,7,0,0,7,0,438,0.4794520547945206,62.57142857142857
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,False,True,True,True,True,False,3,True,11,61,1924,19,4,5,7,1,404,1.4108910891089108,21.263157894736842
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,False,False,False,False,False,False,3,False,0,61,1542,23,0,0,7,1,440,1.5681818181818183,19.130434782608695
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,False,True,True,False,False,False,3,False,0,66,1601,14,2,2,7,3,419,1.0023866348448687,29.92857142857143
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,False,False,False,False,False,False,3,False,0,58,34,4,0,0,7,3,534,0.2247191011235955,133.5
2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,False,False,False,False,False,False,3,False,0,62,1426,21,0,0,7,1,415,1.5180722891566265,19.761904761904763
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,False,False,False,False,False,False,3,False,0,36,21,4,0,0,6,1,121,0.9917355371900827,30.25
4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,False,False,False,False,False,False,3,False,0,44,55,5,0,0,7,2,220,0.6818181818181819,43.99999999999999
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,False,False,False,False,False,False,3,False,0,28,535,17,0,0,8,0,658,0.7750759878419453,38.705882352941174
3321,1967,PhD,Together,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,False,False,False,False,False,False,3,False,0,53,532,17,0,0,7,2,421,1.2114014251781473,24.764705882352942
11003,1980,2n Cycle,Together,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,False,False,False,False,False,False,3,False,0,40,32,5,0,0,7,1,271,0.5535055350553506,54.199999999999996
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,False,False,False,False,False,False,3,False,0,53,38,4,0,0,7,2,501,0.23952095808383234,125.25
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,False,False,False,False,False,False,3,False,0,64,902,23,0,0,7,1,458,1.5065502183406112,19.91304347826087
6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,False,False,False,False,False,False,3,False,0,48,303,12,0,0,7,1,431,0.8352668213457076,35.91666666666667
5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,False,False,False,False,False,False,3,False,0,40,1446,26,0,0,8,0,645,1.2093023255813953,24.80769230769231
10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,False,False,False,False,False,False,3,False,0,40,38,4,0,0,7,1,363,0.3305785123966942,90.75
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,True,False,False,False,False,False,3,False,0,43,590,18,1,1,6,1,101,5.346534653465347,5.611111111111111
4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,False,False,False,False,False,False,3,False,0,70,59,6,0,0,7,2,329,0.547112462006079,54.833333333333336
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,False,False,False,False,False,False,3,False,0,46,262,11,0,0,8,1,578,0.5709342560553633,52.54545454545455
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,False,False,False,False,False,False,3,False,0,32,69,7,0,0,6,1,49,4.285714285714286,7.0
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,False,False,False,False,False,False,3,False,0,39,63,7,0,0,8,1,597,0.35175879396984927,85.28571428571428
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,False,False,False,False,False,False,3,False,0,60,1012,16,0,0,7,0,338,1.4201183431952662,21.125
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,True,False,True,False,True,False,3,True,11,50,1879,18,3,4,6,0,168,3.2142857142857144,9.333333333333332
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,False,False,False,False,False,False,3,False,0,29,1140,17,0,0,8,0,639,0.7981220657276995,37.588235294117645
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,False,False,False,False,False,False,3,False,0,64,701,20,0,0,8,1,553,1.0849909584086799,27.650000000000002
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,False,False,False,False,False,False,3,False,0,57,181,9,0,0,7,1,250,1.0799999999999998,27.777777777777782
10262,1980,Graduation,Married,15072.0,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,False,False,False,False,False,False,3,False,0,40,35,7,0,0,7,2,416,0.5048076923076923,59.42857142857143
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,False,False,False,False,False,False,3,False,0,46,258,11,0,0,7,1,382,0.8638743455497383,34.72727272727273
9477,1954,PhD,Married,65324.0,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,False,False,False,False,False,False,3,False,0,66,539,17,0,0,6,1,170,3.0,10.0
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,True,False,False,True,False,False,3,False,0,63,1790,24,2,2,8,0,601,1.1980033277870215,25.04166666666667
7186,1966,PhD,Together,30843.0,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,True,False,False,False,False,False,3,False,0,54,26,4,1,1,6,2,35,3.4285714285714284,8.75
5794,1974,PhD,Married,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,False,True,False,True,False,False,3,True,11,46,429,15,2,3,6,1,105,4.285714285714286,7.0
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,False,False,False,False,False,False,3,False,0,41,1010,24,0,0,7,1,455,1.5824175824175826,18.958333333333332
4877,1973,Master,Married,38576.0,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,False,False,False,False,False,False,3,False,0,47,41,4,0,0,6,1,118,1.0169491525423728,29.5
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,False,False,False,False,False,False,3,False,0,35,663,19,0,0,7,2,496,1.1491935483870968,26.105263157894736
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,False,False,False,False,False,False,3,False,0,54,39,4,0,0,8,2,634,0.18927444794952683,158.5
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,False,False,True,False,False,False,3,False,0,31,1029,25,1,1,7,0,421,1.7814726840855106,16.84
4297,1969,Graduation,Together,23228.0,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,False,False,False,False,False,False,3,False,0,51,40,5,0,0,6,1,155,0.9677419354838709,31.000000000000004
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,False,False,False,False,False,False,3,False,0,51,258,11,0,0,6,2,135,2.4444444444444446,12.272727272727272
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,False,False,False,False,False,False,3,False,0,33,10,3,0,0,7,0,537,0.1675977653631285,178.99999999999997
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,False,False,False,False,False,False,3,False,0,31,275,11,0,0,8,1,634,0.5205047318611987,57.63636363636364
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,False,False,False,False,False,False,3,False,0,45,276,11,0,0,7,1,195,1.6923076923076923,17.727272727272727
2036,1973,PhD,Together,57906.0,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,False,False,False,False,False,False,3,False,0,47,386,14,0,0,7,1,384,1.09375,27.428571428571427
115,1966,Master,Single,43456.0,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,False,False,False,False,False,False,3,False,0,54,386,14,0,0,7,1,461,0.911062906724512,32.92857142857143
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,False,False,False,False,False,False,3,False,0,34,10,3,0,0,7,2,279,0.3225806451612903,93.0
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,False,False,False,False,False,False,3,False,0,42,361,13,0,0,7,1,420,0.9285714285714286,32.30769230769231
2447,1979,Graduation,Together,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,False,False,False,False,False,False,3,False,0,41,57,5,0,0,8,1,621,0.24154589371980678,124.19999999999999
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,False,True,False,False,True,False,3,False,0,37,1727,16,2,2,7,0,275,1.7454545454545456,17.1875
9353,1959,Graduation,Single,62450.0,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,False,True,False,False,False,False,3,False,0,61,957,14,1,1,6,1,175,2.4,12.5
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,False,False,False,False,False,False,3,False,0,44,41,7,0,0,6,1,19,11.052631578947368,2.7142857142857144
